Date,Time,open,high,low,close,volume
2025-10-08,09:30:00:000:000:000,25080.25,25082.5,25073.25,25080.75,971
2025-10-08,09:30:01:000:000:000,25080.5,25087.75,25080.25,25085.75,534
2025-10-08,09:30:02:000:000:000,25086.0,25086.5,25082.75,25084.0,206
2025-10-08,09:30:03:000:000:000,25084.0,25089.5,25083.5,25088.0,217
2025-10-08,09:30:04:000:000:000,25087.75,25091.25,25087.75,25091.25,152
2025-10-08,09:30:05:000:000:000,25091.0,25092.0,25088.25,25090.0,154
2025-10-08,09:30:06:000:000:000,25090.0,25090.0,25086.5,25088.25,110
2025-10-08,09:30:07:000:000:000,25088.0,25090.0,25087.0,25088.25,127
2025-10-08,09:30:08:000:000:000,25087.75,25089.0,25083.75,25083.75,113
2025-10-08,09:30:09:000:000:000,25083.5,25083.75,25080.25,25081.25,174
2025-10-08,09:30:10:000:000:000,25081.25,25084.25,25080.75,25084.0,131
2025-10-08,09:30:11:000:000:000,25083.5,25087.0,25082.75,25086.5,142
2025-10-08,09:30:12:000:000:000,25086.75,25089.5,25085.5,25088.25,188
2025-10-08,09:30:13:000:000:000,25088.75,25089.5,25085.5,25086.0,195
2025-10-08,09:30:14:000:000:000,25087.0,25087.25,25085.5,25086.25,82
2025-10-08,09:30:15:000:000:000,25086.75,25087.5,25084.75,25086.0,105
2025-10-08,09:30:16:000:000:000,25085.25,25085.75,25083.75,25084.75,70
2025-10-08,09:30:17:000:000:000,25084.75,25086.0,25083.5,25084.0,89
2025-10-08,09:30:18:000:000:000,25084.25,25085.0,25080.25,25081.75,88
2025-10-08,09:30:19:000:000:000,25081.5,25085.0,25081.25,25083.0,87
2025-10-08,09:30:20:000:000:000,25082.75,25084.75,25082.25,25084.5,132
2025-10-08,09:30:21:000:000:000,25084.25,25085.5,25083.75,25084.0,68
2025-10-08,09:30:22:000:000:000,25084.5,25087.25,25083.5,25084.75,194
2025-10-08,09:30:23:000:000:000,25085.0,25088.0,25084.5,25087.5,96
2025-10-08,09:30:24:000:000:000,25087.5,25088.0,25087.0,25087.75,60
2025-10-08,09:30:25:000:000:000,25088.25,25089.5,25085.5,25085.75,81
2025-10-08,09:30:26:000:000:000,25086.0,25088.75,25085.5,25088.75,69
2025-10-08,09:30:27:000:000:000,25089.0,25089.75,25087.5,25087.5,72
2025-10-08,09:30:28:000:000:000,25087.5,25088.25,25086.0,25087.25,61
2025-10-08,09:30:29:000:000:000,25087.5,25090.5,25087.5,25088.25,85
2025-10-08,09:30:30:000:000:000,25088.25,25090.25,25088.25,25090.25,59
2025-10-08,09:30:31:000:000:000,25090.5,25090.5,25086.0,25088.5,87
2025-10-08,09:30:32:000:000:000,25088.0,25090.25,25087.75,25088.5,74
2025-10-08,09:30:33:000:000:000,25088.25,25089.75,25088.0,25088.5,50
2025-10-08,09:30:34:000:000:000,25088.5,25089.5,25087.75,25089.5,61
2025-10-08,09:30:35:000:000:000,25089.0,25089.0,25085.25,25086.75,84
2025-10-08,09:30:36:000:000:000,25087.75,25089.25,25086.25,25089.0,78
2025-10-08,09:30:37:000:000:000,25088.75,25093.75,25087.75,25093.25,153
2025-10-08,09:30:38:000:000:000,25093.25,25093.75,25092.5,25093.75,73
2025-10-08,09:30:39:000:000:000,25093.0,25094.75,25093.0,25093.25,149
2025-10-08,09:30:40:000:000:000,25093.75,25093.75,25091.5,25093.25,89
2025-10-08,09:30:41:000:000:000,25093.25,25094.25,25092.0,25092.0,103
2025-10-08,09:30:42:000:000:000,25092.0,25093.0,25091.0,25091.75,67
2025-10-08,09:30:43:000:000:000,25091.75,25095.0,25091.75,25093.75,91
2025-10-08,09:30:44:000:000:000,25094.25,25095.75,25093.75,25094.75,134
2025-10-08,09:30:45:000:000:000,25094.75,25096.75,25094.5,25096.0,214
2025-10-08,09:30:46:000:000:000,25096.75,25097.0,25094.75,25096.0,137
2025-10-08,09:30:47:000:000:000,25096.0,25098.75,25095.75,25098.0,134
2025-10-08,09:30:48:000:000:000,25098.0,25098.25,25096.75,25097.0,105
2025-10-08,09:30:49:000:000:000,25096.25,25096.75,25092.75,25093.75,125
2025-10-08,09:30:50:000:000:000,25093.75,25095.0,25091.75,25094.0,149
2025-10-08,09:30:51:000:000:000,25093.5,25095.75,25093.25,25094.5,101
2025-10-08,09:30:52:000:000:000,25094.25,25095.5,25094.0,25094.0,38
2025-10-08,09:30:53:000:000:000,25094.5,25094.75,25089.25,25089.5,121
2025-10-08,09:30:54:000:000:000,25089.5,25089.5,25086.5,25087.5,148
2025-10-08,09:30:55:000:000:000,25088.0,25093.0,25087.25,25092.75,97
2025-10-08,09:30:56:000:000:000,25093.25,25094.5,25092.25,25093.5,128
2025-10-08,09:30:57:000:000:000,25093.75,25093.75,25090.75,25090.75,52
2025-10-08,09:30:58:000:000:000,25091.25,25092.5,25090.5,25090.5,65
2025-10-08,09:30:59:000:000:000,25090.75,25093.25,25090.75,25092.25,72
2025-10-08,09:31:00:000:000:000,25092.25,25094.75,25089.5,25094.75,167
2025-10-08,09:31:01:000:000:000,25094.5,25096.75,25093.75,25096.25,105
2025-10-08,09:31:02:000:000:000,25096.25,25098.75,25095.75,25095.75,147
2025-10-08,09:31:03:000:000:000,25095.75,25099.5,25095.75,25098.75,159
2025-10-08,09:31:04:000:000:000,25098.5,25102.75,25098.0,25101.0,513
2025-10-08,09:31:05:000:000:000,25100.5,25103.5,25100.25,25102.0,195
2025-10-08,09:31:06:000:000:000,25102.0,25102.5,25099.5,25100.25,163
2025-10-08,09:31:07:000:000:000,25100.25,25100.25,25098.75,25099.0,108
2025-10-08,09:31:08:000:000:000,25098.75,25102.75,25098.25,25102.25,123
2025-10-08,09:31:09:000:000:000,25102.0,25103.5,25101.75,25101.75,94
2025-10-08,09:31:10:000:000:000,25102.25,25103.5,25099.5,25100.0,142
2025-10-08,09:31:11:000:000:000,25099.5,25100.5,25098.25,25098.5,113
2025-10-08,09:31:12:000:000:000,25098.75,25102.5,25098.25,25101.5,112
2025-10-08,09:31:13:000:000:000,25101.25,25101.5,25100.5,25101.25,56
2025-10-08,09:31:14:000:000:000,25100.75,25100.75,25098.5,25098.75,107
2025-10-08,09:31:15:000:000:000,25098.75,25098.75,25095.25,25096.75,182
2025-10-08,09:31:16:000:000:000,25096.75,25097.25,25095.5,25096.5,148
2025-10-08,09:31:17:000:000:000,25097.25,25099.0,25096.75,25097.25,89
2025-10-08,09:31:18:000:000:000,25097.25,25099.25,25097.0,25097.75,64
2025-10-08,09:31:19:000:000:000,25098.25,25100.5,25096.75,25100.25,100
2025-10-08,09:31:20:000:000:000,25100.25,25102.0,25098.5,25101.75,90
2025-10-08,09:31:21:000:000:000,25102.0,25103.75,25101.5,25102.0,191
2025-10-08,09:31:22:000:000:000,25102.25,25102.5,25099.25,25100.0,91
2025-10-08,09:31:23:000:000:000,25100.25,25101.75,25099.25,25101.75,52
2025-10-08,09:31:24:000:000:000,25101.25,25101.75,25100.25,25101.25,91
2025-10-08,09:31:25:000:000:000,25101.0,25108.0,25100.75,25106.5,525
2025-10-08,09:31:26:000:000:000,25106.25,25107.75,25105.75,25106.5,160
2025-10-08,09:31:27:000:000:000,25106.25,25107.25,25104.25,25105.25,123
2025-10-08,09:31:28:000:000:000,25105.0,25105.25,25103.0,25103.25,137
2025-10-08,09:31:29:000:000:000,25103.25,25105.25,25102.0,25104.25,132
2025-10-08,09:31:30:000:000:000,25104.0,25105.25,25103.25,25105.25,81
2025-10-08,09:31:31:000:000:000,25105.25,25107.5,25105.25,25107.5,124
2025-10-08,09:31:32:000:000:000,25107.0,25107.75,25104.75,25104.75,105
2025-10-08,09:31:33:000:000:000,25105.25,25105.25,25103.75,25105.25,66
2025-10-08,09:31:34:000:000:000,25105.0,25106.5,25104.75,25106.0,63
2025-10-08,09:31:35:000:000:000,25106.5,25109.5,25106.5,25109.0,188
2025-10-08,09:31:36:000:000:000,25108.75,25110.0,25108.75,25109.75,133
2025-10-08,09:31:37:000:000:000,25109.75,25110.5,25108.0,25110.0,236
2025-10-08,09:31:38:000:000:000,25110.25,25110.25,25108.75,25109.75,112
2025-10-08,09:31:39:000:000:000,25109.75,25114.75,25109.75,25113.5,547
2025-10-08,09:31:40:000:000:000,25114.0,25114.5,25113.0,25114.0,176
2025-10-08,09:31:41:000:000:000,25113.75,25114.75,25113.0,25113.25,125
2025-10-08,09:31:42:000:000:000,25113.5,25114.25,25112.0,25112.25,174
2025-10-08,09:31:43:000:000:000,25112.25,25114.0,25111.5,25112.0,161
2025-10-08,09:31:44:000:000:000,25112.0,25112.75,25111.25,25112.5,205
2025-10-08,09:31:45:000:000:000,25111.75,25115.5,25111.75,25115.0,269
2025-10-08,09:31:46:000:000:000,25115.0,25115.5,25113.75,25114.0,128
2025-10-08,09:31:47:000:000:000,25114.25,25115.0,25113.5,25114.5,129
2025-10-08,09:31:48:000:000:000,25114.25,25114.5,25113.0,25113.75,68
2025-10-08,09:31:49:000:000:000,25113.75,25114.0,25110.0,25111.75,170
2025-10-08,09:31:50:000:000:000,25112.0,25112.25,25108.25,25109.25,159
2025-10-08,09:31:51:000:000:000,25109.25,25110.0,25108.0,25109.75,124
2025-10-08,09:31:52:000:000:000,25109.5,25110.25,25106.5,25107.75,136
2025-10-08,09:31:53:000:000:000,25107.5,25110.5,25107.0,25110.0,108
2025-10-08,09:31:54:000:000:000,25110.0,25112.0,25109.5,25111.25,132
2025-10-08,09:31:55:000:000:000,25111.25,25112.0,25110.0,25110.5,45
2025-10-08,09:31:56:000:000:000,25110.75,25112.25,25109.5,25111.5,106
2025-10-08,09:31:57:000:000:000,25111.25,25111.75,25110.0,25111.0,69
2025-10-08,09:31:58:000:000:000,25111.25,25111.25,25107.75,25107.75,99
2025-10-08,09:31:59:000:000:000,25108.0,25110.5,25107.5,25110.25,120
2025-10-08,09:32:00:000:000:000,25109.75,25114.5,25109.5,25114.5,278
2025-10-08,09:32:01:000:000:000,25114.25,25114.75,25112.75,25113.75,108
2025-10-08,09:32:02:000:000:000,25113.5,25115.25,25113.25,25115.0,100
2025-10-08,09:32:03:000:000:000,25115.0,25116.25,25114.5,25114.75,202
2025-10-08,09:32:04:000:000:000,25115.5,25116.0,25113.5,25115.0,133
2025-10-08,09:32:05:000:000:000,25115.0,25115.75,25114.0,25115.0,120
2025-10-08,09:32:06:000:000:000,25115.5,25117.25,25115.0,25117.0,236
2025-10-08,09:32:07:000:000:000,25117.0,25117.0,25115.0,25115.25,136
2025-10-08,09:32:08:000:000:000,25115.75,25116.5,25114.0,25114.25,86
2025-10-08,09:32:09:000:000:000,25114.5,25114.5,25112.75,25113.5,86
2025-10-08,09:32:10:000:000:000,25113.25,25117.0,25112.75,25116.25,115
2025-10-08,09:32:11:000:000:000,25116.25,25117.0,25114.75,25116.25,71
2025-10-08,09:32:12:000:000:000,25115.75,25119.25,25115.75,25118.5,254
2025-10-08,09:32:13:000:000:000,25119.0,25119.75,25116.25,25116.5,153
2025-10-08,09:32:14:000:000:000,25116.5,25117.75,25115.5,25117.0,119
2025-10-08,09:32:15:000:000:000,25117.25,25119.0,25116.25,25118.0,65
2025-10-08,09:32:16:000:000:000,25118.5,25119.5,25118.25,25118.75,71
2025-10-08,09:32:17:000:000:000,25119.0,25119.0,25115.75,25117.25,94
2025-10-08,09:32:18:000:000:000,25116.75,25117.75,25115.25,25116.0,84
2025-10-08,09:32:19:000:000:000,25115.75,25117.5,25115.25,25116.75,67
2025-10-08,09:32:20:000:000:000,25117.25,25119.75,25116.75,25119.0,137
2025-10-08,09:32:21:000:000:000,25119.75,25120.0,25116.5,25118.0,178
2025-10-08,09:32:22:000:000:000,25117.75,25118.25,25116.0,25116.25,161
2025-10-08,09:32:23:000:000:000,25116.25,25117.5,25115.25,25117.5,55
2025-10-08,09:32:24:000:000:000,25117.25,25119.25,25117.0,25118.25,63
2025-10-08,09:32:25:000:000:000,25117.75,25119.75,25117.75,25118.75,74
2025-10-08,09:32:26:000:000:000,25118.5,25119.75,25116.75,25118.75,103
2025-10-08,09:32:27:000:000:000,25118.25,25120.5,25118.25,25120.0,182
2025-10-08,09:32:28:000:000:000,25120.0,25120.5,25119.0,25120.25,59
2025-10-08,09:32:29:000:000:000,25119.5,25120.25,25117.25,25118.25,71
2025-10-08,09:32:30:000:000:000,25118.5,25120.75,25117.25,25120.0,123
2025-10-08,09:32:31:000:000:000,25120.0,25121.5,25119.0,25119.5,125
2025-10-08,09:32:32:000:000:000,25119.75,25120.5,25118.25,25120.5,119
2025-10-08,09:32:33:000:000:000,25120.75,25121.0,25117.5,25119.0,99
2025-10-08,09:32:34:000:000:000,25118.25,25118.75,25116.5,25118.0,114
2025-10-08,09:32:35:000:000:000,25118.0,25122.0,25117.75,25121.0,160
2025-10-08,09:32:36:000:000:000,25121.5,25121.75,25119.75,25120.75,125
2025-10-08,09:32:37:000:000:000,25120.75,25121.25,25119.25,25119.5,101
2025-10-08,09:32:38:000:000:000,25119.0,25121.25,25118.75,25120.75,91
2025-10-08,09:32:39:000:000:000,25120.75,25121.0,25119.5,25120.75,80
2025-10-08,09:32:40:000:000:000,25121.25,25123.0,25120.25,25121.25,195
2025-10-08,09:32:41:000:000:000,25121.25,25122.75,25120.5,25120.5,101
2025-10-08,09:32:42:000:000:000,25121.0,25122.0,25120.75,25121.5,51
2025-10-08,09:32:43:000:000:000,25121.5,25121.75,25119.5,25120.5,89
2025-10-08,09:32:44:000:000:000,25121.25,25122.0,25119.75,25119.75,91
2025-10-08,09:32:45:000:000:000,25120.25,25120.25,25117.75,25118.5,94
2025-10-08,09:32:46:000:000:000,25118.25,25119.75,25118.25,25119.0,77
2025-10-08,09:32:47:000:000:000,25118.5,25121.0,25118.0,25120.0,96
2025-10-08,09:32:48:000:000:000,25120.5,25120.75,25119.5,25120.25,34
2025-10-08,09:32:49:000:000:000,25120.5,25120.75,25119.25,25119.75,57
2025-10-08,09:32:50:000:000:000,25120.25,25122.0,25120.25,25121.75,72
2025-10-08,09:32:51:000:000:000,25121.75,25123.25,25121.0,25123.0,133
2025-10-08,09:32:52:000:000:000,25122.75,25126.25,25122.75,25125.75,448
2025-10-08,09:32:53:000:000:000,25126.0,25127.0,25124.25,25124.75,242
2025-10-08,09:32:54:000:000:000,25125.25,25125.75,25124.25,25124.75,103
2025-10-08,09:32:55:000:000:000,25124.25,25125.0,25123.75,25124.5,140
2025-10-08,09:32:56:000:000:000,25124.5,25126.75,25124.5,25126.25,81
2025-10-08,09:32:57:000:000:000,25126.25,25127.0,25124.0,25125.25,266
2025-10-08,09:32:58:000:000:000,25125.25,25125.5,25123.25,25123.75,203
2025-10-08,09:32:59:000:000:000,25124.0,25125.5,25124.0,25125.25,88
2025-10-08,09:33:00:000:000:000,25125.5,25127.5,25125.25,25127.5,232
2025-10-08,09:33:01:000:000:000,25127.25,25127.75,25125.5,25125.5,172
2025-10-08,09:33:02:000:000:000,25124.75,25125.25,25123.75,25124.25,125
2025-10-08,09:33:03:000:000:000,25124.75,25125.0,25123.75,25124.0,119
2025-10-08,09:33:04:000:000:000,25124.25,25125.0,25123.75,25124.5,86
2025-10-08,09:33:05:000:000:000,25124.75,25126.0,25123.75,25125.75,147
2025-10-08,09:33:06:000:000:000,25125.5,25127.25,25125.0,25125.5,101
