Date,Time,open,high,low,close,volume
2025-10-14,09:30:00:000:000:000,24638.5,24642.0,24632.25,24635.0,876
2025-10-14,09:30:01:000:000:000,24634.5,24639.75,24623.0,24625.5,631
2025-10-14,09:30:02:000:000:000,24625.25,24625.25,24618.5,24622.25,378
2025-10-14,09:30:03:000:000:000,24622.25,24622.75,24615.25,24617.25,323
2025-10-14,09:30:04:000:000:000,24616.75,24620.5,24615.25,24619.0,157
2025-10-14,09:30:05:000:000:000,24619.5,24621.5,24617.75,24620.5,118
2025-10-14,09:30:06:000:000:000,24620.5,24626.25,24617.75,24626.25,129
2025-10-14,09:30:07:000:000:000,24626.0,24628.25,24622.25,24624.75,175
2025-10-14,09:30:08:000:000:000,24626.0,24627.5,24621.0,24621.75,157
2025-10-14,09:30:09:000:000:000,24622.25,24622.25,24617.5,24619.5,105
2025-10-14,09:30:10:000:000:000,24619.25,24628.5,24619.0,24625.25,224
2025-10-14,09:30:11:000:000:000,24625.0,24628.25,24622.75,24628.25,153
2025-10-14,09:30:12:000:000:000,24628.0,24632.75,24627.5,24632.75,135
2025-10-14,09:30:13:000:000:000,24632.5,24637.5,24632.25,24633.5,186
2025-10-14,09:30:14:000:000:000,24633.0,24635.25,24627.5,24627.5,163
2025-10-14,09:30:15:000:000:000,24627.25,24627.25,24617.75,24620.0,243
2025-10-14,09:30:16:000:000:000,24620.75,24627.25,24620.5,24625.0,155
2025-10-14,09:30:17:000:000:000,24625.5,24626.25,24619.0,24620.0,136
2025-10-14,09:30:18:000:000:000,24619.25,24619.5,24611.5,24612.5,218
2025-10-14,09:30:19:000:000:000,24612.5,24617.0,24612.0,24615.25,206
2025-10-14,09:30:20:000:000:000,24615.5,24616.0,24611.75,24612.25,154
2025-10-14,09:30:21:000:000:000,24612.25,24614.75,24607.75,24608.75,248
2025-10-14,09:30:22:000:000:000,24609.0,24611.0,24606.75,24608.0,184
2025-10-14,09:30:23:000:000:000,24607.0,24607.25,24598.0,24598.25,567
2025-10-14,09:30:24:000:000:000,24598.25,24599.75,24595.5,24598.75,332
2025-10-14,09:30:25:000:000:000,24599.0,24602.75,24595.0,24596.75,320
2025-10-14,09:30:26:000:000:000,24597.25,24602.25,24596.0,24597.5,272
2025-10-14,09:30:27:000:000:000,24598.25,24598.5,24594.0,24596.5,185
2025-10-14,09:30:28:000:000:000,24596.25,24599.75,24594.0,24598.5,192
2025-10-14,09:30:29:000:000:000,24598.25,24598.5,24592.0,24593.25,300
2025-10-14,09:30:30:000:000:000,24593.5,24596.5,24593.0,24593.0,171
2025-10-14,09:30:31:000:000:000,24593.75,24597.5,24592.75,24593.0,122
2025-10-14,09:30:32:000:000:000,24593.0,24595.0,24592.75,24594.5,159
2025-10-14,09:30:33:000:000:000,24594.25,24596.25,24592.75,24593.5,151
2025-10-14,09:30:34:000:000:000,24593.75,24597.0,24593.25,24595.25,125
2025-10-14,09:30:35:000:000:000,24595.5,24597.5,24592.0,24592.0,187
