Date,Time,open,high,low,close,volume
2025-10-06,09:30:00:000:000:000,25214.25,25217.25,25210.75,25216.75,628
2025-10-06,09:30:01:000:000:000,25216.5,25218.0,25212.25,25218.0,327
2025-10-06,09:30:02:000:000:000,25218.0,25221.75,25216.0,25221.25,431
2025-10-06,09:30:03:000:000:000,25221.25,25221.25,25217.0,25217.25,230
2025-10-06,09:30:04:000:000:000,25217.25,25219.75,25216.5,25217.25,155
2025-10-06,09:30:05:000:000:000,25218.0,25219.75,25217.75,25217.75,128
2025-10-06,09:30:06:000:000:000,25216.75,25216.75,25211.5,25211.5,184
2025-10-06,09:30:07:000:000:000,25212.0,25213.25,25209.0,25210.25,290
2025-10-06,09:30:08:000:000:000,25210.25,25210.25,25203.5,25204.0,398
2025-10-06,09:30:09:000:000:000,25203.75,25206.25,25203.75,25204.25,213
2025-10-06,09:30:10:000:000:000,25204.75,25204.75,25199.5,25199.75,428
2025-10-06,09:30:11:000:000:000,25199.5,25201.0,25197.25,25200.0,285
2025-10-06,09:30:12:000:000:000,25199.75,25201.25,25198.75,25199.75,215
2025-10-06,09:30:13:000:000:000,25199.5,25200.5,25195.75,25197.75,239
2025-10-06,09:30:14:000:000:000,25197.5,25198.0,25194.25,25195.0,155
2025-10-06,09:30:15:000:000:000,25194.75,25195.5,25192.25,25193.25,298
2025-10-06,09:30:16:000:000:000,25193.0,25193.0,25185.75,25188.5,583
2025-10-06,09:30:17:000:000:000,25190.0,25191.75,25188.5,25191.0,234
2025-10-06,09:30:18:000:000:000,25190.75,25192.0,25189.0,25190.25,231
2025-10-06,09:30:19:000:000:000,25190.25,25192.25,25189.25,25190.5,161
2025-10-06,09:30:20:000:000:000,25190.25,25192.5,25189.75,25190.5,173
2025-10-06,09:30:21:000:000:000,25190.5,25190.75,25187.0,25187.5,224
2025-10-06,09:30:22:000:000:000,25188.0,25190.5,25185.5,25190.0,142
2025-10-06,09:30:23:000:000:000,25190.5,25192.75,25189.0,25192.5,196
2025-10-06,09:30:24:000:000:000,25191.75,25196.75,25191.75,25195.25,235
2025-10-06,09:30:25:000:000:000,25195.25,25197.75,25193.5,25197.5,208
2025-10-06,09:30:26:000:000:000,25198.0,25200.0,25196.5,25196.75,210
2025-10-06,09:30:27:000:000:000,25197.5,25197.75,25193.75,25194.25,173
2025-10-06,09:30:28:000:000:000,25194.5,25196.0,25192.5,25194.5,99
2025-10-06,09:30:29:000:000:000,25194.5,25197.5,25193.75,25194.75,120
2025-10-06,09:30:30:000:000:000,25195.25,25196.5,25192.5,25192.5,154
2025-10-06,09:30:31:000:000:000,25192.5,25192.5,25189.25,25189.75,138
2025-10-06,09:30:32:000:000:000,25190.25,25194.0,25189.5,25193.75,155
2025-10-06,09:30:33:000:000:000,25193.5,25194.25,25190.75,25192.25,133
2025-10-06,09:30:34:000:000:000,25192.0,25193.0,25190.25,25192.25,139
2025-10-06,09:30:35:000:000:000,25191.5,25192.75,25187.75,25189.0,169
2025-10-06,09:30:36:000:000:000,25189.5,25190.25,25187.5,25188.0,90
2025-10-06,09:30:37:000:000:000,25188.0,25189.5,25186.25,25187.25,178
2025-10-06,09:30:38:000:000:000,25186.75,25188.75,25185.25,25188.75,128
2025-10-06,09:30:39:000:000:000,25188.75,25190.25,25187.0,25187.25,132
2025-10-06,09:30:40:000:000:000,25187.0,25189.5,25186.75,25189.5,97
2025-10-06,09:30:41:000:000:000,25189.25,25193.0,25188.0,25192.0,168
2025-10-06,09:30:42:000:000:000,25192.0,25192.5,25190.25,25191.75,86
2025-10-06,09:30:43:000:000:000,25191.0,25191.0,25188.0,25189.0,85
2025-10-06,09:30:44:000:000:000,25188.75,25190.25,25187.75,25189.25,72
2025-10-06,09:30:45:000:000:000,25189.25,25189.25,25186.0,25186.25,72
2025-10-06,09:30:46:000:000:000,25186.5,25187.0,25184.75,25186.0,104
2025-10-06,09:30:47:000:000:000,25186.0,25186.25,25183.75,25184.25,154
2025-10-06,09:30:48:000:000:000,25184.0,25185.25,25182.25,25184.5,216
2025-10-06,09:30:49:000:000:000,25184.0,25187.25,25184.0,25186.25,125
2025-10-06,09:30:50:000:000:000,25186.25,25189.5,25186.0,25188.0,93
2025-10-06,09:30:51:000:000:000,25187.5,25188.25,25184.75,25186.25,107
2025-10-06,09:30:52:000:000:000,25186.5,25187.25,25185.0,25185.5,65
2025-10-06,09:30:53:000:000:000,25185.75,25188.5,25185.75,25188.0,59
2025-10-06,09:30:54:000:000:000,25187.5,25188.5,25186.75,25187.5,75
2025-10-06,09:30:55:000:000:000,25187.75,25189.5,25187.25,25188.5,64
2025-10-06,09:30:56:000:000:000,25188.5,25193.25,25188.5,25192.5,185
2025-10-06,09:30:57:000:000:000,25192.5,25194.5,25192.0,25193.75,136
2025-10-06,09:30:58:000:000:000,25193.75,25196.25,25193.5,25194.25,154
