Date,Time,open,high,low,close,volume
2025-10-17,09:30:00:000:000:000,24735.5,24739.0,24722.0,24725.0,886
2025-10-17,09:30:01:000:000:000,24725.5,24732.0,24724.75,24728.0,437
2025-10-17,09:30:02:000:000:000,24728.0,24737.75,24726.75,24735.5,371
2025-10-17,09:30:03:000:000:000,24735.5,24747.25,24734.0,24743.75,257
2025-10-17,09:30:04:000:000:000,24744.0,24749.0,24742.5,24744.5,234
2025-10-17,09:30:05:000:000:000,24745.25,24758.5,24745.25,24751.0,503
2025-10-17,09:30:06:000:000:000,24751.0,24759.0,24748.5,24759.0,284
2025-10-17,09:30:07:000:000:000,24758.25,24766.5,24757.75,24759.0,340
2025-10-17,09:30:08:000:000:000,24760.0,24764.25,24760.0,24762.75,164
2025-10-17,09:30:09:000:000:000,24762.75,24766.0,24758.25,24763.0,172
2025-10-17,09:30:10:000:000:000,24763.25,24764.25,24757.5,24761.75,204
2025-10-17,09:30:11:000:000:000,24762.25,24770.0,24761.0,24765.75,263
2025-10-17,09:30:12:000:000:000,24766.0,24768.75,24763.0,24766.75,150
2025-10-17,09:30:13:000:000:000,24767.0,24769.0,24764.75,24764.75,156
2025-10-17,09:30:14:000:000:000,24765.25,24770.25,24763.25,24764.75,205
2025-10-17,09:30:15:000:000:000,24763.75,24767.0,24759.5,24762.5,241
2025-10-17,09:30:16:000:000:000,24762.25,24763.0,24748.5,24750.0,204
2025-10-17,09:30:17:000:000:000,24750.0,24751.5,24744.5,24748.0,148
2025-10-17,09:30:18:000:000:000,24748.5,24755.25,24747.0,24752.0,151
2025-10-17,09:30:19:000:000:000,24753.25,24757.75,24750.5,24751.25,152
2025-10-17,09:30:20:000:000:000,24751.5,24756.25,24749.75,24754.5,107
2025-10-17,09:30:21:000:000:000,24756.0,24756.75,24748.0,24750.25,139
2025-10-17,09:30:22:000:000:000,24750.5,24751.5,24745.5,24745.75,108
2025-10-17,09:30:23:000:000:000,24745.25,24751.5,24745.0,24748.75,104
2025-10-17,09:30:24:000:000:000,24749.0,24749.25,24734.75,24738.25,202
2025-10-17,09:30:25:000:000:000,24739.75,24740.75,24733.75,24738.0,105
2025-10-17,09:30:26:000:000:000,24737.75,24742.25,24737.5,24739.5,196
